KEY	SRR1554537	SRR1554538	SRR1554568	SRR1554535	SRR1554536	SRR1554539
51301	39	59	69	452	17	816
51302	134	236	210	86	37	62
51303	1340	1532	1154	562	137	704
51304	5537	6852	4553	3128	706	3446
51305	2810	2270	2436	1136	118	1232
51306	10500	14582	10821	4112	716	6822
51307	6339	6998	4645	5217	1159	4675
51308	14083	13459	10838	15814	3328	12100
51309	6932	8586	6694	3526	683	2753
51310	26019	20589	18746	48240	5138	39022
51311	2	3	0	4	4	4
51312	1242	1315	1652	1050	346	1622
51313	265	540	269	5959	2093	4698
51314	0	0	1	15	5	2
51315	1305	2057	1302	1620	496	721
51316	1	2	11	3	11	8
51317	11778	14155	11952	3398	1304	2753
51318	3802	4941	3163	4115	1130	4470
51319	1146	1614	1499	1819	246	1646
5132	142	110	105	27	2	53
51320	10326	12705	10790	1761	569	1501
51321	4246	5205	4236	7101	1990	5535
51322	19003	23880	21538	15366	2905	17040
51324	4127	4921	4064	3178	1045	2371
51326	3	22	59	10	6	12
51327	61	51	130	0	2	4
51329	5650	5416	4457	9958	4459	6411
5133	0	0	0	0	0	0
51330	33	59	78	30	113	18
51332	217	316	389	565	244	484
51333	572	521	430	818	309	689
51334	516	334	314	142	18	203
51335	26042	31177	17333	37635	7782	28180
51337	647	911	1106	1790	520	1405
51338	11	71	22	25	2	47
51339	45336	28775	34505	583	153	894
5134	3316	3492	2889	1868	442	1451
51340	6392	8157	5413	2261	454	2123
51341	2266	2773	2538	12198	1863	12726
51343	11080	11512	9778	4587	949	3927
51347	8775	11077	8608	6008	1828	5409
51348	2	4	6	17	28	33
51350	0	0	0	0	0	0
51351	10729	9281	9844	467	553	531
51352	0	0	0	1	0	0
5136	5715	6569	15148	7878	367	8984
51360	2983	3682	2297	1631	295	2278
51361	930	1346	1420	2160	139	3283
51362	3469	3693	3268	3462	349	4990
51363	10610	8739	1039	4261	347	4680
51364	262	363	171	150	67	140
51365	0	16	4	57	107	78
51366	34077	42488	29932	5922	2289	7385
51367	1857	1606	1257	901	433	570
51368	1248	1237	712	2158	793	1309
5137	3263	9633	9926	4540	439	4261
51371	5249	7185	5128	7457	3244	4915
51372	780	1376	604	879	826	626
51373	822	867	607	630	144	564
51374	1580	2010	1529	1803	932	1054
51375	3560	3912	3041	505	271	554
51377	4267	5372	4438	5986	738	6239
51378	5	6	11	12	7	33
51379	3419	3730	3698	1392	332	962
5138	15889	9156	6676	19095	3497	25372
51380	17161	10429	7001	3502	825	2170
51382	5837	7553	5552	13351	2064	12202
51384	103	724	51	186	15	152
51385	5227	6222	5414	698	179	852
51386	38105	41915	29834	7013	1870	6327
51388	1074	1369	816	665	211	621
51389	1950	1940	1768	1700	525	1443
5139	831	1346	2319	289	656	467
51390	3186	4865	2673	4252	1229	3200
51393	83	145	88	559	149	1237
51397	1848	2073	1538	1691	389	1353
51398	3203	3830	2187	1774	952	1362
51399	3518	4644	2801	2001	589	1344
514	1061	1471	820	671	620	514
5140	1347	2267	2153	781	358	710
51400	10759	12062	8881	10659	755	9560
51406	5246	5177	4255	4155	1131	2740
51409	2579	3714	3189	723	470	784
5141	2345	2067	1788	6554	962	5828
51411	93	86	98	93	45	29
51412	13222	15527	11500	5006	395	4337
5142	6999	7730	7967	5560	1725	5872
51421	12527	11590	8810	5457	891	3180
51422	4793	5188	4601	4654	618	4650
51426	4282	5533	4001	2014	470	1734
51427	2310	2985	2548	494	197	401
51428	8931	9634	7157	7260	923	5142
51429	3779	3108	2431	3528	680	3046
5143	159	220	113	830	527	1583
51430	8179	11445	9547	2249	823	2556
51433	12925	13287	12440	9073	1503	8269
51434	7648	6929	6564	4318	798	4333
51435	2392	3387	3426	5452	3837	2424
51438	0	0	0	0	0	0
51439	7755	10433	6032	5099	873	6238
5144	9482	16782	12716	2318	578	4057
51440	5571	6898	2941	25102	3823	29105
51441	8615	9461	8234	3465	557	2998
51442	0	0	0	0	0	0
51444	3770	3806	4512	1344	423	872
51447	15539	19569	15136	4175	967	2860
51449	11705	13373	7374	7134	1229	8238
5145	1	16	7	6	9	7
51450	2	5	10	9	21	0
51451	3925	4533	3487	3928	572	3279
51454	3009	4111	2889	1501	164	1568
51455	8836	9044	9034	2229	612	2700
51458	565	727	158	374	147	203
5146	179	221	193	62	12	57
51460	3930	3350	3599	767	194	936
51463	302	439	337	187	58	206
51465	8991	11082	8060	3548	852	3491
51466	30254	34719	31788	18352	4785	15607
5147	2858	3071	2286	1685	842	1256
51471	17	7	15	6	0	3
51473	90	212	85	157	21	251
51474	2030	4460	2914	1357	852	992
51475	0	0	0	0	0	0
51477	14451	10092	10198	1778	2091	1272
51478	673	952	771	328	133	166
51479	11991	18444	13762	5671	1728	5393
5148	22	24	8	2	8	0
51480	0	0	0	0	0	1
51481	0	2	2	2	0	2
5149	2	0	0	44	0	46
51490	4169	4740	3708	2208	728	1608
51491	1784	2217	1689	919	143	670
51493	5407	6351	5002	3366	923	3230
51495	12352	15461	9706	14637	2652	11571
51496	7077	8072	5645	1203	310	1596
51497	9605	10708	10593	4877	1473	2886
51499	1418	1822	948	1089	212	711
515	4820	5587	3531	4819	1675	3855
5150	7671	9617	8446	1765	319	1588
51501	2066	2187	1623	1007	329	833
51503	5083	6748	4943	4350	1273	2823
51504	1791	2092	1177	2333	689	1557
51506	5286	6630	3717	5078	2072	3635
51507	7331	9292	6182	9877	3096	7146
5151	657	1632	1378	5644	1014	2824
51510	3447	4337	2754	4826	865	2787
51512	2555	2897	4042	29	0	11
51513	5	5	0	48	49	60
51514	1885	2038	2748	37	6	33
51517	3011	2660	2674	6911	950	5082
5152	8768	8244	7440	1168	605	504
51520	19916	23020	15434	9407	2178	9876
51522	2943	3729	1706	3765	1622	3521
51523	2756	4431	3337	8535	1916	6739
51524	1446	1696	1456	520	227	401
51526	3229	3846	2559	2066	535	1459
51527	1880	2044	1309	2810	317	2806
51528	2329	3958	3453	3434	510	2907
51529	4392	4376	2761	2757	1598	1951
5153	1330	882	315	8593	978	8268
51530	1782	2035	1627	937	268	614
51531	1037	1002	835	678	267	588
51533	552	495	732	517	97	440
51534	13213	15331	9912	5026	650	5555
51535	6706	8278	6025	3421	647	2942
51537	278	201	238	343	246	243
51538	4063	5887	3278	5213	1283	3850
5154	1244	1507	322	3123	653	2018
51540	47	58	41	16	7	30
51542	3086	3933	3920	1624	585	1312
51545	1115	1164	895	297	101	218
51547	2246	2311	1924	1070	307	871
51548	2807	2674	2075	1164	379	840
5155	782	962	929	1217	337	1218
51550	1355	1724	1176	1931	563	1387
51552	16985	19942	14221	13110	2487	12962
51554	21	36	17	3	1	14
51555	12634	9043	2536	15538	1126	25803
51557	28	50	23	49	2	41
51559	2500	2285	1084	3772	286	4663
5156	2810	4860	3366	2992	3573	4692
51560	22050	31518	16462	46932	4567	60339
51561	10	31	26	17	12	19
51562	2140	3030	1951	2051	530	1340
51564	7398	6026	3809	2946	962	1924
51566	9396	13568	8966	10199	1893	11581
51567	4132	4890	3535	3828	786	3535
51569	7754	9966	6394	4730	1847	4680
5157	18	63	59	127	60	51
51571	10431	14100	8962	10187	792	11415
51573	3962	4443	3420	8085	1639	7681
51574	3543	4763	4710	2422	1130	1959
51575	2280	3047	2913	1809	463	1418
5158	3866	1964	3908	3166	299	2267
51582	37093	43570	25190	16533	2840	20265
51585	10222	12505	11123	2699	779	2625
51586	7833	7317	7243	6296	1385	4977
51588	5011	4323	4413	2127	489	1400
5159	3473	6845	4351	4000	6924	2739
51592	15713	20699	16891	4483	1133	5942
51593	21401	23075	21511	6108	1520	3800
51594	9224	10906	8949	3901	818	5622
51596	0	0	0	0	0	0
51599	470	597	325	710	320	557
516	1112	1135	758	1564	401	1097
5160	8503	9264	9090	6641	1235	5502
51601	348	455	360	324	81	226
51602	6169	6462	6392	2500	687	2207
51603	3627	3850	3009	2463	379	2461
51604	3650	3942	3349	5397	758	4075
51605	1719	1677	1681	1567	177	1199
51606	5809	6363	4227	15007	1824	14446
51608	3557	3530	3182	3679	862	2715
5161	62	118	101	97	11	46
51611	2704	2779	2073	1147	313	713
51614	18542	18795	10025	5800	2062	4751
51616	2999	3295	3044	3101	731	2161
51617	74792	92371	79945	19582	3348	26129
51619	1896	1923	1490	2065	629	1543
5162	4648	4788	4135	8016	1951	6193
51621	1209	818	436	766	153	1221
51622	526	738	681	463	152	319
51626	2048	2327	2444	2610	497	2645
51629	4179	3904	4219	3734	1379	2217
5163	1216	1301	1411	732	159	995
51631	1480	1678	1273	315	110	490
51633	3222	3618	2451	1457	334	1285
51634	1700	1745	1366	755	253	599
51635	1498	3437	1749	3169	1032	2105
51637	2932	3116	3104	1507	568	1192
51639	2437	2655	2010	835	479	604
5164	3330	3574	3301	9708	2755	6344
51642	785	896	605	782	193	624
51643	2573	2988	1744	2111	988	1325
51645	2355	3571	1728	1710	465	1546
51646	8147	10056	6944	12586	1699	9428
51647	5144	5445	3333	3662	1563	2525
51649	2714	2902	1594	2685	436	2477
5165	786	1322	1110	6236	395	12324
51650	1255	1529	990	1859	382	1505
51651	1632	1857	1041	875	146	682
51652	526	544	369	308	101	466
51654	2607	2729	2756	1928	391	1706
51655	1289	964	526	6783	757	4648
51657	638	1681	1285	888	377	868
51659	1041	1161	999	108	51	33
5166	678	809	669	2266	1825	951
51660	3895	4026	2455	6496	1995	4419
51661	1076	1560	1256	162	110	127
51663	20249	24079	18161	13774	3201	14385
51665	5119	6153	4379	4293	1595	3963
51666	8	4	8	80	166	80
51667	6959	9798	4755	4126	958	3347
51668	1250	1804	1532	1182	446	952
51669	25580	33456	18905	49784	9252	43118
5167	28	55	36	88	64	112
51673	26	136	31	3822	1740	1586
51676	0	0	0	0	0	0
51678	15471	7689	6787	2856	546	3888
5168	361	452	402	21785	1093	10317
51684	4474	5858	4737	1307	568	1034
51686	135	218	131	120	43	113
5169	14	32	4	62	24	37
51690	4654	4859	4199	1156	553	763
51691	6482	9183	6513	1856	571	1766
51692	3670	4626	4491	1969	384	1939
51693	2143	2279	1379	2710	753	2040
51696	8281	10712	8013	3262	893	4384
51699	5522	7121	4757	5395	1081	4328
517	4171	4879	3826	3367	1490	2116
5170	8534	10468	7389	6771	1145	7900
51700	76	151	73	1395	142	450
51701	4550	5978	4205	11955	898	18695
51702	0	0	4	0	0	0
51703	279	533	189	359	357	401
51704	4694	8360	3075	39227	11487	14876
51705	268	504	277	370	728	294
51706	1954	2381	1948	3443	1129	2456
51710	969	1293	1117	355	76	343
51714	3824	4579	2315	8508	1966	7007
51715	3070	2741	1929	1556	396	1556
51716	0	0	3	1	0	0
51719	12262	15958	11176	13199	1467	15092
5172	3989	1063	1835	955	90	1386
51720	4414	5250	5459	1142	381	728
51725	0	4	2	412	5	338
51726	3728	4647	3874	2679	839	2187
51727	9636	11086	7360	9015	2780	7296
51728	961	917	652	995	285	903
51729	7326	7909	7167	5295	953	4935
5173	751	56	21	217	31	229
51733	61	76	68	32	47	33
51734	639	857	579	783	550	484
51735	3940	4732	4147	2017	307	2583
51738	4	17	14	8	4	18
5174	107	149	88	29	9	60
51741	630	957	810	1595	847	930
51742	11377	13740	11291	3759	759	4098
51744	0	0	2	62	30	57
51747	70124	78539	74620	16620	4227	12825
5175	455	903	537	612	466	591
51750	127	120	129	78	60	60
51751	95	150	67	407	821	234
51752	2146	2503	1703	1909	448	1739
51754	5009	6207	4924	4078	1155	4487
51755	8338	10598	9081	1745	457	2265
51759	6666	7852	5914	4743	1627	3249
5176	425	781	566	4215	337	3934
51760	353	660	345	2599	634	2356
51761	9971	23744	10167	5832	306	10960
51762	10687	13639	10807	2535	776	2819
51763	4767	4786	3674	2944	924	2626
51764	109	77	134	681	37	331
51765	131	154	350	79	62	141
51768	3532	4375	3126	4813	1351	4239
51773	21211	25566	18812	4363	1334	6228
51776	2351	4412	2258	1200	1534	1231
51778	7	8	6	57	9	52
5178	8335	10552	13762	21552	1527	31433
51780	17944	20250	18592	4901	1564	5806
5179	3079	1903	631	277	27	571
518	8225	9007	4850	11995	2390	8593
51802	0	0	0	0	0	0
51804	38	65	51	176	39	219
51805	1237	1333	1130	1131	208	843
51806	0	0	0	1	0	0
51807	445	440	350	3469	165	3215
51808	6307	7149	5591	3699	914	3819
51809	987	1852	1676	1641	347	1238
51816	1441	1551	2268	803	657	341
5184	2217	2229	1865	4756	1123	3297
5187	3469	3311	2966	4988	1825	4039
5188	2053	2187	1483	4312	572	3077
5189	5430	6243	6018	2629	450	2366
5190	7526	6834	5616	4499	1222	2735
5191	284	273	256	708	186	363
5192	1407	1210	995	1540	593	1080
5193	1105	1322	936	1105	298	694
5194	4670	5502	4037	1251	348	1113
5195	2188	2173	1970	3459	552	2312
5196	8	12	17	2	4	4
5197	0	5	2	0	3	0
5198	7717	7198	5933	1957	308	2095
5199	181	198	131	106	56	71
52	5703	5750	5146	5710	882	4265
5201	3877	4537	3568	4917	1103	3618
5202	6980	6888	5637	3987	1565	2437
5203	2049	2462	1624	1578	383	1136
5204	13823	17315	7880	8835	4443	5716
5205	181	776	193	551	144	622
5207	127	138	139	56	12	37
5208	1757	1585	1116	4476	999	3701
5209	12237	18601	9468	9147	2907	7605
521	3541	4704	2541	3979	2137	2708
5210	3003	3463	2204	673	276	416
5211	20136	21550	15669	20478	4831	15535
5212	3	2	5	182	11	143
5213	20443	19983	17726	20598	4878	18709
5214	7264	11687	7420	28659	3412	23258
5216	7764	8004	5549	4949	1752	3337
5217	27864	39621	22495	42927	4646	40141
5218	13004	10105	4236	12801	1004	19411
522	3623	4997	3353	4497	1904	3563
5222	41	49	30	18	0	13
5223	2556	3117	1667	6517	1882	5700
5224	802	891	800	467	187	425
5225	6	5	5	3	0	11
5226	15850	16144	9759	4150	858	2996
5228	171	335	199	159	431	100
5229	1912	2663	2052	1010	540	949
523	12506	16948	11469	23939	1524	32507
5230	8328	12042	6063	16171	2516	15227
5232	0	0	0	0	0	0
5236	1474	2609	1512	4096	2570	2454
5238	4950	6798	5100	2264	789	1979
5239	113	237	148	224	125	223
5241	14	27	19	59	138	167
5243	635	909	480	1908	1488	2059
5244	211	150	359	20	18	56
5245	2702	3248	1938	2784	948	1684
525	26	28	18	19	16	19
5250	13878	17480	10565	15316	3383	13319
5251	98	127	103	67	35	47
5252	3	15	18	3	0	5
5253	17493	20160	20250	3833	1506	2949
5255	828	1327	944	1063	821	477
5256	5217	4986	4021	1140	402	1240
5257	10757	18406	11160	5309	1556	6081
526	16329	16974	10810	43614	2408	44291
5260	298	466	317	706	379	237
5261	2194	2728	2464	2749	680	2187
5264	400	2187	1317	2649	903	1860
5265	0	6	0	20	4	0
5266	2	1	1	6	0	2
5267	0	0	0	0	0	0
5268	0	0	0	0	0	0
5269	727	2044	1001	3139	2058	1792
527	12590	10990	7706	34819	3350	26515
5270	7425	6654	2078	16536	7871	11987
5271	130	216	168	271	54	285
5272	201	561	284	1162	327	796
5273	0	0	0	1	2	1
5274	4433	5162	4906	35559	2126	38031
5275	0	0	0	4	4	4
5276	65	52	52	54	9	94
5277	800	1150	1056	745	255	411
5279	1540	1864	1131	928	206	707
528	6366	8291	6142	19725	1606	27003
5281	663	937	688	347	144	265
5283	775	890	642	779	252	585
5284	0	0	0	2	0	0
5286	7617	10733	8432	4846	2923	3652
5287	15681	16334	13320	4282	632	3164
5288	14	103	154	26	0	58
5289	6979	8707	6587	2663	648	4072
529	2667	3149	1974	11781	1512	9361
5290	9037	13385	8561	2982	909	4400
5291	3958	5072	4318	6873	584	9787
5292	3860	4429	4810	778	135	669
5293	3561	4344	4289	1333	513	1749
5294	174	125	48	136	5	146
5295	12937	12798	2976	27417	2735	35101
5296	26240	28695	19545	9981	1629	9794
5297	23417	24008	21379	36976	2999	54747
5298	7534	8961	7503	6318	1516	5454
53	2539	2838	2395	2981	622	2814
5300	4084	4066	2539	7780	2166	7569
5301	471	498	306	876	154	879
5303	906	776	873	477	118	361
5304	0	0	0	0	0	1
5305	3071	6421	4651	18551	2479	11057
5306	11189	13587	9246	16538	2667	16695
5307	0	0	0	2	0	0
5308	0	0	0	0	2	2
5309	0	0	0	0	0	2
5310	52467	52577	36148	31078	4427	31331
5311	5006	8084	6113	2494	787	2016
5313	0	2	1	0	0	1
5314	0	4	1	10	0	7
5315	28350	32225	20651	76954	13723	64359
5316	5840	6968	4377	1066	357	1157
5317	1	39	17	140	27	111
5318	442	407	330	313	122	244
5319	34	35	17	0	0	4
5320	0	0	0	0	0	0
5321	58	113	46	407	164	540
5322	0	0	0	491	770	213
5324	808	941	1592	282	44	456
5325	6017	4582	5087	907	169	825
5326	2839	3738	3838	730	243	670
5327	565	1037	967	1097	1086	1036
5328	28	75	77	53	81	41
5329	823	426	664	113	77	120
533	11398	9986	4609	10196	1918	8639
5330	690	891	664	1215	156	736
5331	2483	2050	1794	1021	1016	513
5332	2981	6514	3871	1869	564	3589
5333	958	1502	1526	1895	1102	653
53335	42940	19729	36447	4183	339	4122
53336	0	0	0	0	0	0
53339	12005	10918	8003	11630	2407	11093
5334	3164	5448	4385	3695	679	3862
53340	257	185	274	348	85	315
53342	822	1233	1185	5343	2961	3722
53343	2772	3947	2367	3447	604	2566
53344	1771	2134	1831	4168	422	6077
53345	83	192	263	50	17	41
53346	4790	5647	4038	3824	455	3536
53347	0	6	4	0	23	6
53349	4193	5512	4201	2839	496	2468
5335	35557	40459	35550	8882	3401	6433
53353	1917	8046	8042	4235	1155	5488
53354	3934	4730	3197	952	167	1388
53358	6264	20417	12945	16487	3638	25789
5336	144	291	280	252	92	317
5337	457	728	230	1768	231	1307
53371	3656	4305	3728	1622	403	1470
53373	2406	2069	1929	7227	3560	4493
5338	2879	3943	4966	2121	1461	1090
5339	17181	22448	11695	22243	6501	22234
534	0	0	0	0	0	0
5340	44	47	45	13	5	43
53405	160	650	157	771	190	615
53407	1206	1241	1093	1012	348	583
5341	168	226	153	140	73	141
5342	70	229	71	16	2	43
5343	38	52	67	10	4	3
5345	6	5	0	2	0	0
5346	27	88	46	297	104	144
5347	1782	1703	2204	266	50	217
5348	258	397	103	5476	8461	2446
5349	5	27	2	85	59	22
535	17499	19929	13570	37938	4306	38869
5350	6	20	13	46	348	137
5351	3058	4518	2874	3675	1847	2361
5352	988	1798	1127	2274	1055	902
5354	429	1457	666	296043	26488	151180
5355	717	594	717	147	200	93
5356	7208	8944	6136	4264	2114	4014
5357	129	445	191	386	31	625
5358	3954	12502	3818	8109	2289	6676
5359	344	388	435	606	599	456
5360	2051	2606	1645	5035	3994	1245
5361	28539	39124	28678	10508	2246	13843
53615	12063	10043	9999	9284	3732	6342
53616	8200	13315	4959	9672	1018	20257
5362	78196	63863	49430	6935	1025	12413
53630	13	22	3	108	17	87
53632	0	0	0	2	0	0
53635	14392	14082	11982	5222	1744	3546
53637	8	6	2	1938	248	539
5364	18488	25144	25177	13951	7416	5059
5365	274	958	419	12173	2373	5214
5366	55	80	42	191	98	69
5367	4	5	7	2	0	0
5368	377	611	190	407	48	563
5369	1	0	0	1	0	0
537	12297	12280	9271	24163	2229	18674
5370	0	0	1	0	0	0
5371	3393	3842	3964	1836	471	1425
5372	3923	4499	2203	4888	1180	3722
5373	1787	2041	1679	538	115	386
5375	825	1245	599	22826	18556	8778
5376	861	2189	979	8108	2329	3328
5378	3778	4565	3739	1805	384	1670
5379	464	683	431	374	89	413
538	1627	2888	2266	483	163	446
5380	10	12	8	0	0	6
5382	256	264	146	142	67	143
53820	7	15	6	3	0	4
53822	3477	2225	1279	9826	3097	7429
53826	39634	38332	28770	32708	3547	24271
53827	318	255	112	393	418	312
53828	4	0	0	41	2	18
53829	238	174	163	227	7	63
5383	89	150	70	93	6	123
53831	17	14	7	5	0	3
53832	1	13	5	281	243	76
53833	73	84	62	6	6	21
53834	1574	1494	1646	2940	2371	698
53836	0	9	0	8	0	4
53838	1680	1675	1510	1615	272	1016
53840	0	5	3	2	2	2
53841	7	14	9	0	0	0
53842	0	0	0	0	0	0
53844	0	0	0	0	0	0
5387	477	530	472	91	48	106
539	6098	7623	4501	7794	2148	4831
53904	309	819	838	6	29	59
53905	1606	1659	1391	263	28	136
53916	0	0	0	0	0	0
53917	4865	4320	3468	4122	903	2765
53918	1707	2193	1541	915	228	1009
53919	1522	4351	1062	3285	2523	834
5393	2815	3183	2891	1678	301	1607
53938	1783	2339	1433	1364	294	776
5394	10685	14718	13308	5678	1426	3733
53940	0	0	0	0	0	0
53942	899	553	1172	659	69	1455
53944	6130	7552	5761	936	180	1362
53947	69	135	70	198	281	84
5395	1782	2415	1636	1341	212	1630
5396	153	386	260	1284	791	789
53981	5031	5823	5513	2455	733	2522
54	3	19	7	13	18	14
540	2640	3049	2060	612	131	709
54014	20244	27080	17053	12162	1729	12131
54020	4463	5973	4377	962	324	1143
54033	586	423	421	679	81	787
54039	292	272	337	1025	360	619
54055	592	1	2	9	36	78
54058	1644	1605	2500	278	97	187
54059	1189	1528	1306	763	231	167
5406	0	0	0	0	0	0
54064	0	0	0	0	0	0
54065	0	0	0	0	0	0
54067	0	0	0	0	0	0
54069	1083	1196	1123	326	120	304
5407	9	6	22	0	0	2
54072	20	55	45	41	10	34
54075	0	0	0	0	0	0
5408	1	0	0	0	0	0
54082	163	245	223	18	2	42
54084	75	153	95	18	8	57
54088	0	0	0	0	0	0
54089	0	0	0	0	0	0
5409	454	313	241	209	241	173
54090	0	0	0	0	0	0
54093	2571	3459	2585	1377	318	1361
54097	14	2	14	2	7	0
54101	9	11	23	2	17	0
54102	10	40	29	13	30	17
54103	576	527	395	1187	334	1538
54106	491	330	193	92	18	47
54107	5377	5421	3782	2651	507	2218
54108	953	1040	1070	825	252	342
5411	25815	29092	31256	6925	1865	5071
54112	191	518	80	569	48	799
5412	8737	12839	6594	13124	2745	11266
5413	1034	922	1032	366	25	371
5414	2627	1865	1810	40589	11816	17462
54143	0	0	0	0	0	0
541465	0	0	0	0	0	0
541466	0	0	0	0	0	0
541468	74	92	57	208	75	324
541471	22	40	29	39	15	45
541473	55	66	65	20	8	20
54148	1594	1709	1491	1361	311	1045
54149	1772	2125	1411	2313	208	1254
541565	973	1435	788	285	202	175
541578	1455	1931	1429	872	207	773
54165	4058	4641	2882	3000	743	2591
54187	1387	1721	946	1487	232	1281
5420	8730	10047	6875	3872	1264	4570
54205	8510	10416	8675	16917	3553	13706
54206	2544	2975	2563	2519	754	2201
54207	3342	3941	2684	943	144	981
54209	115	148	68	152	8	36
54210	0	0	3	9	7	14
54212	916	1480	707	1740	292	2502
5422	2982	4261	4171	822	346	657
54221	98	83	22	13	4	4
5423	5189	7053	4137	1544	321	1584
5424	4045	3530	4834	666	192	358
5425	6267	6180	4113	3288	1348	2145
5426	14114	16120	12047	1932	232	1036
5427	595	555	772	113	24	58
542767	5	15	12	18	0	2
5428	6642	7279	7194	3425	534	3538
5429	4872	5692	5454	873	312	730
5430	26632	30874	22152	17425	2589	15070
5431	26011	29375	23459	8561	1080	8937
5432	4504	5825	3744	4719	890	3384
54328	10238	11019	8856	2212	495	1654
54329	13567	11328	4505	2511	915	1848
5433	4294	5331	3676	1056	183	1341
54331	56848	70507	40667	12000	934	12757
54332	9590	11279	9309	9226	983	11444
5434	6172	6830	4653	7644	1887	6317
54344	337	410	220	417	381	293
54345	347	221	218	376	470	419
54346	0	0	0	0	0	0
5435	3942	5090	3446	4502	1147	2842
5436	5758	6425	3550	2858	1358	1488
54360	35	30	50	24	12	53
54361	2157	775	308	103	54	149
54363	0	0	0	0	0	0
5437	2809	3102	2517	1735	507	1203
5438	1955	2104	1185	2914	1242	2067
54386	22023	30301	21600	22611	4284	20959
5439	818	890	609	449	409	455
5440	2820	3732	2198	5851	1126	4021
54407	22532	30043	21273	9847	1929	9547
5441	1353	2103	872	1444	1105	1329
54413	10871	12147	8426	8509	3098	6112
54414	708	944	351	4927	747	4999
5442	2255	1839	1962	2247	442	1552
54429	83	191	262	55	5	58
5443	22	141	75	77	55	132
54431	8973	11976	9300	6488	1970	7537
54432	1453	2059	1855	1520	323	1795
54433	1516	1448	1269	428	183	413
54434	7307	9052	5922	3089	659	3640
54435	0	0	0	0	0	0
54436	190	218	155	182	100	60
54437	7239	15819	20244	2001	294	2200
54438	9225	9359	6822	8731	941	13009
54439	6767	7747	6487	1851	435	2151
5444	9	14	4	30	58	15
54440	91	95	84	91	54	60
54441	60	46	86	44	23	42
54442	3153	3584	2699	1248	485	727
54443	2791	3242	4109	11941	918	5566
5445	3429	6277	3760	12047	10747	4064
54453	1735	1978	1665	2082	1147	888
54454	6819	8946	6913	574	282	770
54455	6158	7430	6054	2298	521	2417
54456	126	135	116	187	58	234
54457	21	39	82	102	7	84
54458	512	721	540	1964	611	1386
5446	12	18	11	24	91	58
54460	4949	5286	4577	4792	1360	3078
54461	7335	6712	6050	8853	2502	7294
54462	13404	17334	12386	8418	1362	11657
54463	3365	5742	2536	5949	343	5354
54464	6137	8801	6302	1893	531	2310
54465	1404	1646	1572	576	188	668
54466	134	50	46	10	0	29
54467	15012	19775	11157	5178	1707	5076
54468	3968	5152	3971	1444	390	1735
54469	2716	3618	2717	2155	951	1331
5447	7735	7425	5128	4613	1385	3239
54470	1663	2223	1312	538	154	317
54471	6980	9062	6601	3437	729	3719
54472	6021	6686	3929	27588	3735	24005
54474	0	0	0	0	0	0
54475	3328	3025	2354	932	220	1166
54476	5958	6786	6099	2964	862	3005
54477	10786	11427	14084	4138	347	5701
54478	1172	1044	1503	6	0	8
54480	2948	2493	2191	2086	343	2405
54482	3250	4228	3207	686	251	502
54487	11367	12390	10147	2373	607	2112
5449	5	15	3	10	6	10
54490	0	0	1	0	0	0
54491	2423	1783	645	367	79	303
54492	9595	6270	10640	1678	983	2254
54494	997	933	1046	1045	218	695
54495	6774	8495	8384	5475	863	7051
54496	5403	5413	3829	3101	791	2610
54497	12665	15117	10460	4040	466	5505
54498	1972	1892	1619	3625	2140	1173
54499	5833	7528	4121	3850	1680	2904
545	2778	3067	2618	1977	299	3175
5450	3	10	4	43	11	13
54502	25	45	53	27	2	9
54503	2540	4207	3120	1187	235	933
54504	890	1301	238	146	41	109
54505	6109	7157	6334	2372	511	2413
54507	172	290	173	159	48	129
54508	847	311	477	47	22	41
54509	38	20	7	189	13	123
5451	7144	12507	6267	2251	1024	2165
54510	1349	2712	1454	305	284	402
54511	2109	2171	1683	1739	91	1423
54512	1308	1146	878	864	320	602
54514	49	37	80	31	0	28
54516	719	979	675	540	186	462
54517	3327	3033	2942	1059	135	1099
54518	224	233	267	503	39	146
5452	4687	4448	4773	457	97	503
54520	21358	20044	15117	2520	871	3012
54521	3736	4376	3223	1971	427	2242
54522	1204	1102	1276	929	113	641
54529	6175	7121	4757	3186	517	2941
5453	4520	1998	390	538	140	637
54531	3840	4034	3423	2251	548	1551
54532	978	1533	1160	1511	595	1241
54534	1358	1751	1611	901	216	901
54535	45	68	64	0	2	40
54536	4024	5788	4280	2535	356	3028
54537	1402	1779	1705	600	211	581
54538	1004	1818	1010	1099	349	696
54539	7119	7283	4995	4192	1139	2396
5454	42241	62678	30518	2214	1152	1682
54540	10902	10624	9878	2953	1029	2332
54541	2170	3038	5802	2333	2251	920
54542	8877	10103	5901	582	182	2535
54543	3591	5240	2335	2779	2098	1849
54544	0	2	0	0	0	0
54545	6099	6588	4235	3495	645	4579
54546	0	0	0	0	0	0
54549	3409	11379	2618	1305	200	1558
5455	13291	13810	11123	1550	422	1142
54550	157	290	207	3751	1673	3485
54551	478	682	600	772	63	645
54552	4684	6088	3790	1129	288	1147
54553	2331	2822	2394	227	64	164
54554	1306	1753	1356	1165	369	630
54555	6131	6510	4686	3061	773	2124
54556	1910	2582	1662	959	275	785
54557	4804	4598	3756	10474	856	15743
54558	493	888	689	1011	474	661
5456	1228	2277	1567	100	48	58
54566	487	456	170	4525	622	6347
54567	842	872	656	230	212	284
